sigla;nome;cred_aula;cred_trabalho;ch_total
5940924;Topicos em Processos e Praticas Psicossociais IV;2;1;60
5930226;Topicos em Quimica de Materiais;2;0;30
5971307;Topicos em Teoria e Analise Musical;3;1;75
5960119;Topicos Especiais em Arte e Ensino de Arte;2;0;30
5940094;Topicos Especiais em Pesquisa I;1;4;135
5940671;Topicos Especiais em Pesquisa I;1;4;135
5940098;Topicos Especiais em Pesquisa II;1;4;135
5940673;Topicos Especiais em Pesquisa II;1;4;135
5940199;Topicos Especiais em Psicologia do Trabalho;3;1;75
5940667;Topicos Especiais em Psicologia do Trabalho;3;1;75
5930221;Topicos Especiais em Quimica I;2;0;30
5930222;Topicos Especiais em Quimica II;2;0;30
5930691;Topicos Especiais em Quimica III;4;0;60
5930692;Topicos Especiais em Quimica IV;4;0;60
5930659;Topicos Especiais em Toxicologia Forense;2;0;30
5930134;Toxicologia;4;0;60
5970559;Trabalho de Conclusao de Curso;1;3;105
5940095;Trabalho de Conclusao de Curso - Monografia;0;5;150
5940689;Trabalho de Conclusao de Curso - Monografia;1;5;165
5920121;Trabalho de Conclusao de Curso - Monografia em Biologia Geral;2;8;270
5920122;Trabalho de Conclusao de Curso - Monografia em Botânica;2;8;270
5920123;Trabalho de Conclusao de Curso - Monografia em Ecologia;2;8;270
5920124;Trabalho de Conclusao de Curso - Monografia em Fisiologia Animal;2;8;270
5920126;Trabalho de Conclusao de Curso - Monografia em Genetica, Evolucao e Biologia Molecular I;2;8;270
5920125;Trabalho de Conclusao de Curso - Monografia em Geologia e Paleontologia;2;8;270
5920127;Trabalho de Conclusao de Curso - Monografia em Microbiologia;2;8;270
5920128;Trabalho de Conclusao de Curso - Monografia em Zoologia;2;8;270
5952027;Trabalho de Conclusao de Curso I;0;3;90
5952028;Trabalho de Conclusao de Curso II;0;4;120
5930658;Tratamento de Residuos Agroindustriais;2;0;30
5930682;Tratamento de Residuos Domesticos e Industriais;4;0;60
5930683;Tratamento de Residuos Quimicos;4;0;60
5930238;Tratamento de Residuos Quimicos de Laboratorios de Ensino e Pesquisa;2;1;60
5910138;Ultrassom em Biomedicina;4;0;60
5962060;Unidades de Informacao: Similaridades e Diferencas;2;0;30
5950165;Vetores e Geometria Analitica;4;0;60
5950231;Vetores e Geometria Analitica;3;0;45
5952035;Vetores, Matrizes e Geometria Analitica;4;0;60
5971339;Viola Caipira I;1;3;105
5971340;Viola Caipira II;1;3;105
5971341;Viola Caipira III;1;3;105
5971342;Viola Caipira IV;1;3;105
5971343;Viola Caipira V;1;3;105
5971344;Viola Caipira VI;1;3;105
5971345;Viola Caipira VII;1;3;105
5971346;Viola Caipira VIII;1;3;105
5971322;Violao I;1;3;105
5971323;Violao II;1;3;105
5971324;Violao III;1;3;105
5971325;Violao IV;1;3;105
5971326;Violao V;1;3;105
5971327;Violao VI;1;3;105
5971328;Violao VII;1;3;105
5971329;Violao VIII;1;3;105
5971354;Violoncelo I;1;3;105
5971355;Violoncelo II;1;3;105
5971356;Violoncelo III;1;3;105
5971357;Violoncelo IV;1;3;105
5971358;Violoncelo V;1;3;105
5971359;Violoncelo VI;1;3;105
5971360;Violoncelo VII;1;3;105
5971361;Violoncelo VIII;1;3;105
5920937;Virologia;4;0;60
5910164;Visualizacao Cientifica;4;0;60
5920222;Zoologia de Invertebrados I;8;0;120
5920229;Zoologia de Invertebrados II;8;1;150
5920219;Zoologia de Vertebrados;8;0;120
5920841;Zoologia de Vertebrados;5;1;105
5920841;Zoologia de Vertebrados;5;1;105
5920834;Zoologia dos Invertebrados I;4;1;90
5920834;Zoologia dos Invertebrados I;4;1;90
5920838;Zoologia dos Invertebrados II;4;1;90
FLG0116;A cidade e o urbano no Brasil: Teoria e Metodo;4;2;120
FSL0662;A Divisao Internacional do Trabalho;4;0;60
FLH0130;A Economia nas Sociedades Pre-modernas;5;1;105
FLP0474;A Economia Politica dos Selos e Certificacoes Socioambientais;4;0;60
FLH0423;A Escola no Mundo Contemporâneo;5;1;105
FLM0506;A Escrita Literaria;2;1;60
FLL1009;A Formacao das Linguas Neolatinas;2;1;60
FLP0461;A Governanca dos Recursos de Uso Comum: Arranjos Institucionais e Analise Multinivel para a Gestao de Recursos Naturais em âmbito Local/Global;4;0;60
FLM0268;A Heterogeneidade na Lingua Espanhola;2;1;60
FLL0191;A Lingüistica das Linguas de Sinais;2;1;60
FLL1005;A Lingüistica na Educacao Basica;4;0;60
FLM0592;A Literatura e a Cultura como Processo de Formacao;2;0;30
FLM0529;A Literatura e as Outras Artes;2;2;90
FLA0392;A memoria e suas artes: espaco-tempo, imagem-narrativa, corpo-ritual;4;1;90
FSL0531;A Prisao na Sociedade Moderna;4;0;60
FLH0119;A Revolucao Russa: Historia e Historiografia;5;1;105
FLM0695;A Shoa como Fenômeno Historico e Topicos da Memoria Coletiva;2;0;30
FSL0525;A Sociologia e a Cidade;4;0;60
FLM0591;Abordagens Criticas da Literatura;2;0;30
FLM0661;Abordagens Criticas e o Ensino da Literatura;4;0;60
FLG0540;Aerofotogeografia;4;2;120
FLH0702;America Independente: Formacao e Relacoes Internacionais;4;0;60
FLP0470;Analise de Politica Externa;4;0;60
FLM0678;Analise de Textos Italianos;2;1;60
FLM0520;Analise e Pratica de Pronuncia do Ingles;2;1;60
FLG0109;Analise Espacial e Geoprocessamento;4;2;120
FLG0109;Analise Espacial e Geoprocessamento;4;2;120
FLL1025;Analise Sincrônica e Diacrônica de Linguas Indigenas Brasileiras;2;1;60
FLA0395;Antropologia da guerra;4;1;90
FLA0324;Antropologia da Imagem;4;0;60
FLA0370;Antropologia da Performance;4;0;60
FLA0365;Antropologia da Politica;4;1;90
FLA0391;Antropologia da Religiao;4;0;60
FLA0318;Antropologia da Sociedade Multi-racial Brasileira: O Segmento Negro;4;0;60
FLA0382;Antropologia das Emocoes: Modos de (re)construcao e de Regulacao da Vida Social;4;1;90
FLA0387;Antropologia das emocoes: modos de (re)construcao e de regulacao da vida social;4;4;180
FLA0361;Antropologia e Cinema;4;0;60
FLA0405;Antropologia e Computacao;4;1;90
FLA0335;Antropologia e Desenvolvimento;4;0;60
FLA0358;Antropologia e Direito;4;0;60
FLA0362;Antropologia e Genero;4;0;60
FLA0331;Antropologia e Historia: Debates em Regiao de Fronteira;4;0;60
FLA0397;Antropologia e homossexualidades;4;1;90
FLA0393;Antropologia e literatura: trânsitos e contaminacoes;4;1;90
FLA0384;Antropologia e Musica;4;0;60
FLA0102;Antropologia II - Questoes de Antropologia Classica;4;1;90
FLA0205;Antropologia III - Estruturalismo;4;1;90
FLA0206;Antropologia IV - Questoes de Antropologia Contemporânea;4;1;90
FLA0307;Antropologia Urbana;4;0;60
FLA0383;Antropologia Visual: Uso da  Fotografia na Antropologia;4;0;60
FLA0389;Antropologia, Mitologia e Narrativa;4;0;60
FLL1011;Aquisicao de Sintaxe e Semântica;2;1;60
FLM0640;Aquisicao/Aprendizagem do Alemao como Lingua Estrangeira;4;0;60
FLM0647;Aquisicao/Aprendizagem do Espanhol como Lingua Estrangeira;4;0;60
FLM0653;Aquisicao/Aprendizagem do Frances como Lingua Estrangeira;4;0;60
FLO1511;arabe Dialetal I;2;1;60
FLO1512;arabe Dialetal II;2;1;60
FLO1579;Aramaico Biblico;2;0;30
FLH0630;Arqueologia;5;1;105
FLO1507;Arte Tradicional Chinesa I;2;1;60
FLO1508;Arte Tradicional Chinesa II;2;1;60
FLA0381;Artes da Memoria: Espaco, Imagem e Narrativa;4;0;60
FLA0385;As Cidades e as Ideias;4;1;90
FLA0350;As Regras da Analise Estrutural;4;0;60
808000;Aspectos da Cultura Brasileira I;2;1;60
808001;Aspectos da Cultura Brasileira II;2;1;60
FLC0117;Aspectos da Literatura Grega I;2;1;60
FLC0118;Aspectos da Literatura Grega II;2;1;60
805106;Aspectos de Ensino em Lingua e Literatura;0;0;0
FLL1015;Aspectos Fundamentais da Lingua de Sinais Brasileira;2;0;30
FLP0447;Associacoes e Democracia;4;0;60
805101;Atividades Academico-Cientifico-Culturais I;0;0;0
805102;Atividades Academico-Cientifico-Culturais II;0;0;0
805103;Atividades Academico-Cientifico-Culturais III;0;0;0
805104;Atividades Academico-Cientifico-Culturais IV;0;0;0
805105;Atividades Academico-Cientifico-Culturais V;0;0;0
800007;Atividades de Estagio: Alemao;2;3;120
800008;Atividades de Estagio: Espanhol;2;3;120
800006;Atividades de Estagio: Frances;2;3;120
800005;Atividades de Estagio: Ingles;2;3;120
800009;Atividades de Estagio: Italiano;2;3;120
800004;Atividades de Estagio: portugues e literaturas em lingua portuguesa;2;3;120
804005;Atividades Praticas em Ciencias Sociais;0;0;0
801005;Atividades Praticas em Filosofia;0;0;0
803005;Atividades Praticas em Historia;0;0;0
805107;Atividades Praticas em Letras;0;0;0
802101;Atividades Teorico-Praticas de Aprofundamento I;0;0;0
803001;Atividades Teorico-Praticas de Aprofundamento I (ATPA - I);0;0;0
802102;Atividades Teorico-Praticas de Aprofundamento II;0;0;0
803002;Atividades Teorico-Praticas de Aprofundamento II - (ATPA - II);0;0;0
802103;Atividades Teorico-Praticas de Aprofundamento III;0;0;0
803003;Atividades Teorico-Praticas de Aprofundamento III - (ATPA - III);0;0;0
802104;Atividades Teorico-Praticas de Aprofundamento IV;0;0;0
803004;Atividades Teorico-Praticas de Aprofundamento IV - (ATPA - IV);0;0;0
FLC0376;Atuacao Profissional na area de Letras;2;1;60
FLP0405;Autoritarismo e Democracia No Brasil Atual;4;0;60
FLA0364;Benjamin, Brecht e Antropologia;4;0;60
FLH0135;Biblia: historia e memoria;5;1;105
FLG0356;Biogeografia;4;2;120
FLG0545;Cartografia Ambiental;2;2;90
FLG0243;Cartografia Tematica;4;2;120
FLG0243;Cartografia Tematica;4;2;120
FLA0399;Cidade e relacao;4;1;90
FLA0368;Cidade e Relacao: Sociabilidade, Situacao, Plano Local;4;0;60
FSL0649;Cidade e Trabalho: Topicos de Sociologia Urbana;4;1;90
FLA0390;Cidade, Corpo e Diferenca;4;1;90
FSL0520;Cidade, Imigracao e Relacoes etnicas: as Teorias da Escola de Chicago;4;0;60
FLP0434;Cidade, Politica e Politicas Publicas;4;0;60
FLG0253;Climatologia I;4;1;90
FLG0355;Climatologia II;2;2;90
FLG0111;Climatologia Urbana;4;2;120
FLM0683;Compreensao e Producao Escrita em Italiano;2;1;60
FLM0680;Compreensao e Producao Oral em Italiano;2;1;60
FLO1265;Compreensao e Producao Textual em  arabe I;2;2;90
FLO1266;Compreensao e Producao Textual em arabe  II;2;2;90
FLC1462;Comunicacao e Planejamento Profissional;4;2;120
FLM0509;Comunicacao Oral 2;2;0;30
FLC0479;Comunicacao Oral e Escrita;2;1;60
FLO0177;Conceitos da Biblia Hebraica I (Pentateuco);2;1;60
FLO0178;Conceitos da Biblia Hebraica II (Literatura Profetica);2;1;60
FLC0143;Conceitos de Poetica Latina;2;1;60
FLC0142;Conceitos de Retorica Latina;2;1;60
FLA0360;Construcao dos Conceitos de Natureza e de Sociedade na Antropologia;4;0;60
FLM0694;Contribuicoes Alemas na Historia Cultural Europeia;2;0;30
FLM0187;Conversacao em Lingua Alema I;2;1;60
FLM0188;Conversacao em Lingua Alema II;2;1;60
FLA0355;Corpo, Substância, Pessoa. Leituras de Etnologia Amerindia;4;0;60
FLT0225;Correntes Criticas I;2;2;90
FLT0226;Correntes Criticas II;2;2;90
FLO0439;Critica Literaria Russa I;2;0;30
FLO0440;Critica Literaria Russa II;2;0;30
FLO0267;Cultura arabe I;2;1;60
FLO0268;Cultura arabe II;2;1;60
FLO0140;Cultura Armenia I;2;2;90
FLO0149;Cultura Armenia II;2;2;90
FLO0187;Cultura Chinesa I;2;2;90
FLO0188;Cultura Chinesa II;2;2;90
FLO1485;Cultura Coreana I;2;2;90
FLO1485;Cultura Coreana I;2;2;90
FLO1486;Cultura Coreana II;2;2;90
FLO1486;Cultura Coreana II;2;2;90
FLO0671;Cultura do Israel Biblico I;2;2;90
FLO0672;Cultura do Israel Biblico II;2;2;90
FLO0673;Cultura do Povo Judeu na Idade Media I;2;0;30
FLO0674;Cultura do Povo Judeu na Idade Media II;2;0;30
FLM0693;Cultura e Diversidade Regional nos Paises de Lingua Alema;2;0;30
FLC0516;Cultura e Pensamento na india Antiga I;2;1;60
FLC0510;Cultura e Pensamento na india Antiga II;2;1;60
FLO0397;Cultura Japonesa I;2;2;90
FLO0398;Cultura Japonesa II;2;2;90
FLO1517;Cultura Japonesa III - Historia do Japao (Periodo Moderno e Contemporâneo);2;1;60
FLO1487;Cultura Judaica: Introducao ao Judaismo I;2;1;60
FLO1488;Cultura Judaica: Introducao ao Judaismo II;2;1;60
FLP0404;Cultura Politica;4;0;60
FLM0696;Cultura Pop e Producao Cultural Contemporânea nos Paises de Lingua Alema;2;0;30
FLO0237;Cultura Russa I;2;1;60
FLO0238;Cultura Russa II;2;1;60
FLH0424;Cultura Visual e Ensino de Historia;5;1;105
FSL0652;Cultura, Politica e Sociedade em Antonio Gramsci;4;0;60
FLC0186;Da Lingua de Roma as Linguas da România I;2;1;60
FLC0187;Da Lingua de Roma as Linguas da România II;2;1;60
FLP0435;Democratizacao e Cultura Politica;4;0;60
FLM0588;Descricao e Analise Morfossintatica do Ingles;2;2;90
FSL0537;Desenvolvimento Econômico e Mudanca Social;4;0;60
FSL0641;Desenvolvimento, Estado e Sociedade;4;0;60
FSL0524;Desigualdade: Conceito, Mensuracao e Novas Abordagens;4;0;60
FLC0128;Dialogo Platônico;2;1;60
FLA0345;Dimensoes Evolutivas do Comportamento Cultural;4;0;60
FLP0460;Ditadura, Democracia e a Construcao de uma Ordem Constitucional no Brasil Contemporâneo;4;0;60
FLC0603;Diversidade Cultural e Educacao:as Literaturas de Lingua Portuguesa em Perspectiva;4;0;60
FLA0337;Do Afro ao Brasileiro: Religiao e Cultura Nacional;4;0;60
FLC0299;Do Portugues Arcaico ao Portugues Brasileiro;2;1;60
FSL0506;Ecologia Humana e Sociologia Urbana;4;0;60
FSL0530;Educacao e Sociedade: Interfaces Entre Cultura e Dominacao;4;0;60
FSL0521;Elaboracao de Projetos de Pesquisa em Sociologia;4;2;120
FLP0462;Eleicoes, Cidadania e Democracia no Brasil;4;0;60
FLG0142;Elementos de Cartografia Sistematica;4;2;120
FLG0142;Elementos de Cartografia Sistematica;4;2;120
FLP0500;Elementos de Ciencia Politica;4;0;60
FLL0433;Elementos de Lingüistica I;4;0;60
FLL0434;Elementos de Lingüistica II;4;0;60
FLG0701;Ensino de Geografia na Educacao  Basica;4;2;120
FLG0701;Ensino de Geografia na Educacao  Basica;4;2;120
FLH0421;Ensino de Historia: Teoria e Pratica;5;2;135
FLC0601;Ensino de Literatura Brasileira;4;0;60
FLM0666;Ensino e Aprendizagem da Lingua Italiana;4;0;60
FLC0124;epica Grega: Homero;2;1;60
FLF0477;Epistemologia das Ciencias Humanas;2;1;60
FLM0517;Escrita Academica em Ingles;2;1;60
FLM0518;Escrita e Narrativa em Ingles;2;1;60
FLA0353;Espaco Urbano, Segregacao e Urbanismo na Perspectiva Antropologica;4;0;60
FLP0451;Estado e Politicas Publicas;4;0;60
FLG0702;Estagio Supervisionado de Ensino de Geografia e Material Didatico;4;4;180
FLG0702;Estagio Supervisionado de Ensino de Geografia e Material Didatico;4;4;180
FLF0485;Estagio Supervisionado de Licenciatura;3;2;105
FLG0593;Estagio Supervisionado Em Analise de Solos;4;3;150
FLG0591;Estagio Supervisionado Em Climatologia;4;3;150
FLG0597;Estagio Supervisionado Em Geoprocessamento;4;2;120
FLG0592;Estagio Supervisionado Em Sensoriamento Remoto;4;3;150
FSL0526;Estagio Supervisionado para as Ciencias Sociais;4;2;120
FLF0218;Estetica I;4;2;120
FLF0219;Estetica II;4;2;120
FLF0465;Estetica III;4;2;120
FLF0503;Estetica IV;4;2;120
FSL0611;Estrutura de Classes e Estratificacao Social;4;1;90
FLA0315;Estrutura Social e Etnologia Sul Americana: Balanco Critico e Novas Abordagens;4;0;60
FLC0176;Estudos Comparados de Literaturas de Lingua Portuguesa I;2;1;60
FLC0177;Estudos Comparados de Literaturas de Lingua Portuguesa II;2;1;60
FLC0536;Estudos Comparados de Literaturas de Lingua Portuguesa III;2;1;60
FLC0537;Estudos Comparados de Literaturas de Lingua Portuguesa IV;2;1;60
FLC0547;Estudos Comparados de Literaturas de Lingua Portuguesa V (Oficina de Literatura);2;1;60
FLM0616;Estudos Comparados entre a Lingua Espanhola e o Portugues Brasileiro;2;1;60
FLM0584;Estudos de Cultura;2;1;60
FLM0524;Estudos Discursivos em Ingles;2;2;90
FLP0463;Estudos em Seguranca Internacional Contemporânea;4;0;60
FLH0699;Estudos Latino-americanos: Ficcao e Historia;2;0;30
FLO1580;Estudos Literarios da Biblia Hebraica;2;0;30
FLO1279;Estudos sobre o Pensamento - Modulo I;2;0;30
FLO1280;Estudos sobre o Pensamento - Modulo II;2;0;30
FLF0388;etica e Filosofia Politica I;4;2;120
FLF0389;etica e Filosofia Politica II;4;2;120
FLF0463;etica e Filosofia Politica III;4;2;120
FLF0505;etica e Filosofia Politica IV;4;2;120
FLA0314;Etnologia Comparada: Cosmologias Indigenas Sul-americanas;4;0;60
FLA0369;Expressao Artistica e Experiencia Social: Diferentes Aproximacoes;4;0;60
FLM0516;Expressao Escrita em Ingles;2;2;90
FLM0508;Expressao Oral em Ingles;2;2;90
FLO1519;Expressoes de Tratamento em Narrativas Classicas Japonesas;2;1;60
FLO1268;Falsafa: Estudos de Filosofia arabe;2;0;30
FLO1267;Falsafa: Filosofia arabe Atraves dos Textos;2;0;30
FLA0352;Familia, Politica e Conflito Social;4;1;90
FLM0207;Ficcao e Historia;2;1;60
FLC0507;Filologia  Romanica IV;2;1;60
FLC0182;Filologia  Românica: o catalao I;2;1;60
FLC0284;Filologia Portuguesa;2;1;60
FLC1459;Filologia Portuguesa: Edicao de Documentos Brasileiros;2;2;90
FLC0504;Filologia Românica I;2;1;60
FLC0505;Filologia Românica II;2;1;60
FLC0506;Filologia Românica III;2;1;60
FLC0183;Filologia Românica: O Catalao II;2;1;60
FLC0184;Filologia Românica: O Galego I;2;1;60
FLC0185;Filologia Românica: O Galego II;2;1;60
FLC1466;Filologia, Cultura, Linguagem I;2;1;60
FLC1467;Filologia, Cultura, Linguagem II;2;1;60
FLF0464;Filosofia da Arte;4;2;120
FLF0473;Filosofia da Biologia;4;0;60
FLF0472;Filosofia da Fisica;4;0;60
FLF0461;Filosofia da Linguagem;4;2;120
FLF0358;Filosofia da Logica;4;2;120
FLF0449;Filosofia e Historia da Ciencia Moderna;4;2;120
FLF0114;Filosofia Geral;8;4;240
FLF0116;Filosofia Geral I;4;2;120
FLF0479;Filosofia Geral II;4;2;120
FLF0441;Filosofia Geral III;4;2;120
FLF0501;Filosofia Geral IV;4;2;120
FLF0480;Filosofia para Lingüistica;4;2;120
FLL0117;Fonetica Acustica e Articulatoria;2;1;60
FLC0275;Fonetica e Fonologia do Portugues;2;1;60
FLL1002;Fonetica Experimental;2;1;60
FLC1262;Fonologia do Portugues;2;1;60
FLM0176;Fonologia e Fonetica da Lingua Alema;2;0;30
FLL0130;Fonologia: Descricao e Analise;2;1;60
FSL0512;Formacao do Pensamento Brasileiro;4;0;60
FSL0508;Formacao do Pensamento Sociologico;4;0;60
FLM0613;Formas Breves na Literatura Hispano-Americana;2;1;60
FLM1130;Frances I;6;2;150
FLM1131;Frances II;4;1;90
FLM1132;Frances III;4;1;90
FLM1133;Frances IV;4;1;90
FLM0199;Frances para Mobilidade Academica para Engenharia;2;1;60
FLM1134;Frances V;4;1;90
FLM1135;Frances VI;4;1;90
FLM1136;Frances VII;2;0;30
FLM0501;Fundamentos da Critica Francesa;2;1;60
FLG0160;Fundamentos Econômicos, Sociais e Politicos da Geografia;4;0;60
FLG0160;Fundamentos Econômicos, Sociais e Politicos da Geografia;4;0;60
FLG0150;Fundamentos Naturais da Geografia;4;0;60
FLG0563;Geografia Agraria I;4;2;120
FLG0566;Geografia Agraria II;4;2;120
FLG0118;Geografia da Metropole;4;2;120
FLG0561;Geografia da Populacao;2;0;30
FLG0562;Geografia das Industrias;4;0;60
FLG0582;Geografia do Estado de Sao Paulo;2;2;90
FLG1564;Geografia do Turismo;4;2;120
FLG1564;Geografia do Turismo;4;2;120
FLG0335;Geografia dos Recursos Naturais;4;2;120
FLG0162;Geografia Econômica I;4;0;60
FLG0162;Geografia Econômica I;4;0;60
FLG0263;Geografia Economica II;2;0;30
FLG0605;Geografia Humana, Geral e do Brasil;4;0;60
FLG0365;Geografia Politica;4;0;60
FLG0365;Geografia Politica;4;0;60
FLG0583;Geografia Regional do Brasil I - Sul;2;4;150
FLG0584;Geografia Regional do Brasil II - Sudeste;2;4;150
FLG0585;Geografia Regional do Brasil III - Nordeste;2;4;150
FLG0586;Geografia Regional do Brasil IV - Amazônia;2;4;150
FLG0579;Geografia Regional I - africa;2;2;90
FLG0578;Geografia Regional II - Oriente Medio;2;2;90
FLG0577;Geografia Regional III - Europa;2;2;90
FLG0576;Geografia Regional IV - America Latina;2;2;90
FLG0264;Geografia Social;2;0;30
FLG0560;Geografia Urbana I;4;0;60
FLG0560;Geografia Urbana I;4;0;60
FLG0565;Geografia Urbana II;4;2;120
FLG0602;Geomorfologia;4;0;60
FLG0112;Geomorfologia Aplicada ao Planejamento e Gestao Ambiental;4;2;120
FLG0251;Geomorfologia I;4;2;120
FLG0251;Geomorfologia I;4;2;120
FLG1252;Geomorfologia II;4;2;120
FLG1252;Geomorfologia II;4;2;120
FLG0575;Geomorfologia III;4;2;120
FLP0456;Globalizacao, Instituicoes Internacionais, e Relacoes de Trabalho;4;0;60
